draw_date,draw_id,game,game_name,letter,numbers,raw_text,source,url,draw_sequence
2025-10-18,2136,kapruka,Kapruka,R,26;27;29;68;18,2136 | 2025-Oct-18 Saturday,dlb,https://www.dlb.lk/result/12/,37
2025-10-19,2137,kapruka,Kapruka,A,14;21;50;72;12,2137 | 2025-Oct-19 Sunday,dlb,https://www.dlb.lk/result/12/,38
2025-10-20,2138,kapruka,Kapruka,B,14;22;47;60;13,2138 | 2025-Oct-20 Monday,dlb,https://www.dlb.lk/result/12/,39
2025-10-21,2139,kapruka,Kapruka,A,09;12;33;47;12,2139 | 2025-Oct-21 Tuesday,dlb,https://www.dlb.lk/result/12/,40
2025-10-22,2140,kapruka,Kapruka,I,05;64;71;73;02,2140 | 2025-Oct-22 Wednesday,dlb,https://www.dlb.lk/result/12/,41
2025-10-23,2141,kapruka,Kapruka,D,05;40;43;70;22,2141 | 2025-Oct-23 Thursday,dlb,https://www.dlb.lk/result/12/,42
2025-10-24,2142,kapruka,Kapruka,X,14;45;66;74;09,2142 | 2025-Oct-24 Friday,dlb,https://www.dlb.lk/result/12/,43
2025-10-25,2143,kapruka,Kapruka,M,38;42;65;71;26,2143 | 2025-Oct-25 Saturday,dlb,https://www.dlb.lk/result/12/,44
2025-10-26,2144,kapruka,Kapruka,S,12;32;44;47;03,2144 | 2025-Oct-26 Sunday,dlb,https://www.dlb.lk/result/12/,45
2025-10-27,2145,kapruka,Kapruka,M,06;11;61;66;19,2145 | 2025-Oct-27 Monday,dlb,https://www.dlb.lk/result/12/,46
2025-10-28,2146,kapruka,Kapruka,C,04;12;18;47;29,2146 | 2025-Oct-28 Tuesday,dlb,https://www.dlb.lk/result/12/,47
2025-10-29,2147,kapruka,Kapruka,E,20;26;42;59;03,2147 | 2025-Oct-29 Wednesday,dlb,https://www.dlb.lk/result/12/,48
2025-10-30,2148,kapruka,Kapruka,E,01;35;36;74;12,2148 | 2025-Oct-30 Thursday,dlb,https://www.dlb.lk/result/12/,49
2025-10-31,2149,kapruka,Kapruka,J,15;34;49;65;24,2149 | 2025-Oct-31 Friday,dlb,https://www.dlb.lk/result/12/,50
2025-11-01,2150,kapruka,Kapruka,K,16;28;58;67;01,2150 | 2025-Nov-01 Saturday,dlb,https://www.dlb.lk/result/12/,51
2025-11-02,2151,kapruka,Kapruka,T,12;35;53;60;07,2151 | 2025-Nov-02 Sunday,dlb,https://www.dlb.lk/result/12/,52
2025-11-03,2152,kapruka,Kapruka,T,13;16;20;45;09,2152 | 2025-Nov-03 Monday,dlb,https://www.dlb.lk/result/12/,53
2025-11-04,2153,kapruka,Kapruka,P,03;11;22;48;37,2153 | 2025-Nov-04 Tuesday,dlb,https://www.dlb.lk/result/12/,54
2025-11-05,2154,kapruka,Kapruka,Z,37;41;51;62;35,2154 | 2025-Nov-05 Wednesday,dlb,https://www.dlb.lk/result/12/,55
2025-11-06,2155,kapruka,Kapruka,X,10;38;42;47;23,2155 | 2025-Nov-06 Thursday,dlb,https://www.dlb.lk/result/12/,56
2025-11-07,2156,kapruka,Kapruka,R,04;11;41;69;32,2156 | 2025-Nov-07 Friday,dlb,https://www.dlb.lk/result/12/,57
2025-11-08,2157,kapruka,Kapruka,T,06;47;65;71;30,2157 | 2025-Nov-08 Saturday,dlb,https://www.dlb.lk/result/12/,58
2025-11-09,2158,kapruka,Kapruka,K,51;62;72;75;28,2158 | 2025-Nov-09 Sunday,dlb,https://www.dlb.lk/result/12/,59
2025-11-10,2159,kapruka,Kapruka,E,09;17;59;72;18,2159 | 2025-Nov-10 Monday,dlb,https://www.dlb.lk/result/12/,60
2025-11-11,2160,kapruka,Kapruka,T,41;52;55;65;30,2160 | 2025-Nov-11 Tuesday,dlb,https://www.dlb.lk/result/12/,61
2025-11-12,2161,kapruka,Kapruka,A,13;32;47;74;33,2161 | 2025-Nov-12 Wednesday,dlb,https://www.dlb.lk/result/12/,62
2025-11-13,2162,kapruka,Kapruka,K,21;25;43;52;12,2162 | 2025-Nov-13 Thursday,dlb,https://www.dlb.lk/result/12/,63
2025-11-14,2163,kapruka,Kapruka,O,11;52;63;69;24,2163 | 2025-Nov-14 Friday,dlb,https://www.dlb.lk/result/12/,64
2025-11-15,2164,kapruka,Kapruka,S,04;20;28;73;04,2164 | 2025-Nov-15 Saturday,dlb,https://www.dlb.lk/result/12/,65
2025-11-16,2165,kapruka,Kapruka,R,06;27;44;47;37,2165 | 2025-Nov-16 Sunday,dlb,https://www.dlb.lk/result/12/,66
2025-11-17,2166,kapruka,Kapruka,H,30;33;41;74;15,2166 | 2025-Nov-17 Monday,dlb,https://www.dlb.lk/result/12/,67
2025-11-18,2167,kapruka,Kapruka,G,01;22;52;64;14,2167 | 2025-Nov-18 Tuesday,dlb,https://www.dlb.lk/result/12/,68
2025-11-19,2168,kapruka,Kapruka,C,30;47;53;63;35,2168 | 2025-Nov-19 Wednesday,dlb,https://www.dlb.lk/result/12/,69
2025-11-20,2169,kapruka,Kapruka,N,14;27;33;48;20,2169 | 2025-Nov-20 Thursday,dlb,https://www.dlb.lk/result/12/,70
2025-11-21,2170,kapruka,Kapruka,J,15;19;32;57;13,2170 | 2025-Nov-21 Friday,dlb,https://www.dlb.lk/result/12/,71
2025-11-22,2171,kapruka,Kapruka,E,07;08;41;47;04,2171 | 2025-Nov-22 Saturday,dlb,https://www.dlb.lk/result/12/,72
2025-11-23,2172,kapruka,Kapruka,B,02;08;20;56;01,2172 | 2025-Nov-23 Sunday,dlb,https://www.dlb.lk/result/12/,73
2025-11-24,2173,kapruka,Kapruka,R,17;51;52;74;30,2173 | 2025-Nov-24 Monday,dlb,https://www.dlb.lk/result/12/,74
2025-11-25,2174,kapruka,Kapruka,C,17;21;58;71;04,2174 | 2025-Nov-25 Tuesday,dlb,https://www.dlb.lk/result/12/,75
2025-11-26,2175,kapruka,Kapruka,S,08;24;29;37;36,2175 | 2025-Nov-26 Wednesday,dlb,https://www.dlb.lk/result/12/,76
2025-11-27,2176,kapruka,Kapruka,O,01;09;16;17;06,2176 | 2025-Nov-27 Thursday,dlb,https://www.dlb.lk/result/12/,77
2025-11-28,2177,kapruka,Kapruka,D,02;23;28;69;22,2177 | 2025-Nov-28 Friday,dlb,https://www.dlb.lk/result/12/,78
2025-11-29,2178,kapruka,Kapruka,G,20;37;60;70;27,2178 | 2025-Nov-29 Saturday,dlb,https://www.dlb.lk/result/12/,79
2025-11-30,2179,kapruka,Kapruka,X,09;18;28;62;10,2179 | 2025-Nov-30 Sunday,dlb,https://www.dlb.lk/result/12/,80
2025-12-01,2180,kapruka,Kapruka,W,39;56;63;64;23,2180 | 2025-Dec-01 Monday,dlb,https://www.dlb.lk/result/12/,81
2025-12-02,2181,kapruka,Kapruka,U,12;18;56;70;06,2181 | 2025-Dec-02 Tuesday,dlb,https://www.dlb.lk/result/12/,82
2025-12-03,2182,kapruka,Kapruka,S,17;35;42;62;38,2182 | 2025-Dec-03 Wednesday,dlb,https://www.dlb.lk/result/12/,83
2025-12-04,2183,kapruka,Kapruka,E,32;40;57;59;11,2183 | 2025-Dec-04 Thursday,dlb,https://www.dlb.lk/result/12/,84
2025-12-05,2184,kapruka,Kapruka,O,18;39;43;73;26,2184 | 2025-Dec-05 Friday,dlb,https://www.dlb.lk/result/12/,85
2025-12-06,2185,kapruka,Kapruka,T,54;60;66;68;13,2185 | 2025-Dec-06 Saturday,dlb,https://www.dlb.lk/result/12/,86
2025-12-07,2186,kapruka,Kapruka,Y,22;56;62;67;26,2186 | 2025-Dec-07 Sunday,dlb,https://www.dlb.lk/result/12/,87
2025-12-08,2187,kapruka,Kapruka,E,63;68;69;71;01,2187 | 2025-Dec-08 Monday,dlb,https://www.dlb.lk/result/12/,88
2025-12-09,2188,kapruka,Kapruka,T,21;37;44;68;30,2188 | 2025-Dec-09 Tuesday,dlb,https://www.dlb.lk/result/12/,89
2025-12-10,2189,kapruka,Kapruka,Y,02;56;69;70;18,2189 | 2025-Dec-10 Wednesday,dlb,https://www.dlb.lk/result/12/,90
2025-12-11,2190,kapruka,Kapruka,Y,11;23;24;26;27,2190 | 2025-Dec-11 Thursday,dlb,https://www.dlb.lk/result/12/,91
2025-12-12,2191,kapruka,Kapruka,W,12;14;44;74;38,2191 | 2025-Dec-12 Friday,dlb,https://www.dlb.lk/result/12/,92
2025-12-13,2192,kapruka,Kapruka,K,03;30;38;46;17,2192 | 2025-Dec-13 Saturday,dlb,https://www.dlb.lk/result/12/,93
2025-12-14,2193,kapruka,Kapruka,U,15;42;52;69;22,2193 | 2025-Dec-14 Sunday,dlb,https://www.dlb.lk/result/12/,94
2025-12-15,2194,kapruka,Kapruka,X,19;20;50;69;30,2194 | 2025-Dec-15 Monday,dlb,https://www.dlb.lk/result/12/,95
2025-12-16,2195,kapruka,Kapruka,E,41;47;50;57;28,2195 | 2025-Dec-16 Tuesday,dlb,https://www.dlb.lk/result/12/,96
2025-12-17,2196,kapruka,Kapruka,W,03;35;41;70;26,2196 | 2025-Dec-17 Wednesday,dlb,https://www.dlb.lk/result/12/,97
2025-12-18,2197,kapruka,Kapruka,I,01;32;49;53;37,2197 | 2025-Dec-18 Thursday,dlb,https://www.dlb.lk/result/12/,98
2025-12-19,2198,kapruka,Kapruka,Y,01;35;42;56;08,2198 | 2025-Dec-19 Friday,dlb,https://www.dlb.lk/result/12/,99
2025-12-20,2199,kapruka,Kapruka,E,32;34;35;49;40,2199 | 2025-Dec-20 Saturday,dlb,https://www.dlb.lk/result/12/,100
2025-12-21,2200,kapruka,Kapruka,G,07;31;48;66;27,2200 | 2025-Dec-21 Sunday,dlb,https://www.dlb.lk/result/12/,101
2025-12-22,2201,kapruka,Kapruka,D,32;48;59;60;15,2201 | 2025-Dec-22 Monday,dlb,https://www.dlb.lk/result/12/,102
2025-12-23,2202,kapruka,Kapruka,G,03;05;18;34;16,2202 | 2025-Dec-23 Tuesday,dlb,https://www.dlb.lk/result/12/,103
2025-12-24,2203,kapruka,Kapruka,T,11;16;26;63;12,2203 | 2025-Dec-24 Wednesday,dlb,https://www.dlb.lk/result/12/,104
2025-12-25,2204,kapruka,Kapruka,X,23;50;63;69;02,2204 | 2025-Dec-25 Thursday,dlb,https://www.dlb.lk/result/12/,105
2025-12-26,2205,kapruka,Kapruka,P,15;41;48;61;14,2205 | 2025-Dec-26 Friday,dlb,https://www.dlb.lk/result/12/,106
2025-12-27,2206,kapruka,Kapruka,H,13;16;17;38;19,2206 | 2025-Dec-27 Saturday,dlb,https://www.dlb.lk/result/12/,107
2025-12-28,2207,kapruka,Kapruka,R,22;31;65;72;31,2207 | 2025-Dec-28 Sunday,dlb,https://www.dlb.lk/result/12/,108
2025-12-29,2208,kapruka,Kapruka,A,15;50;67;68;15,2208 | 2025-Dec-29 Monday,dlb,https://www.dlb.lk/result/12/,109
2025-12-30,2209,kapruka,Kapruka,P,14;43;57;72;08,2209 | 2025-Dec-30 Tuesday,dlb,https://www.dlb.lk/result/12/,110
2025-12-31,2210,kapruka,Kapruka,B,09;15;51;67;39,2210 | 2025-Dec-31 Wednesday,dlb,https://www.dlb.lk/result/12/,111
2026-01-01,2211,kapruka,Kapruka,X,01;31;50;52;32,2211 | 2026-Jan-01 Thursday,dlb,https://www.dlb.lk/result/12/,112
2026-01-02,2212,kapruka,Kapruka,R,14;35;39;42;27,2212 | 2026-Jan-02 Friday,dlb,https://www.dlb.lk/result/12/,113
2026-01-03,2213,kapruka,Kapruka,Z,06;25;39;74;31,2213 | 2026-Jan-03 Saturday,dlb,https://www.dlb.lk/result/12/,114
2026-01-04,2214,kapruka,Kapruka,X,19;36;55;57;10,2214 | 2026-Jan-04 Sunday,dlb,https://www.dlb.lk/result/12/,115
2026-01-05,2215,kapruka,Kapruka,G,12;25;44;56;10,2215 | 2026-Jan-05 Monday,dlb,https://www.dlb.lk/result/12/,116
2026-01-06,2216,kapruka,Kapruka,R,06;20;32;53;33,2216 | 2026-Jan-06 Tuesday,dlb,https://www.dlb.lk/result/12/,117
2026-01-07,2217,kapruka,Kapruka,L,26;56;67;73;27,2217 | 2026-Jan-07 Wednesday,dlb,https://www.dlb.lk/result/12/,118
2026-01-08,2218,kapruka,Kapruka,S,04;16;38;56;29,2218 | 2026-Jan-08 Thursday,dlb,https://www.dlb.lk/result/12/,119
2026-01-09,2219,kapruka,Kapruka,D,02;16;22;38;35,2219 | 2026-Jan-09 Friday,dlb,https://www.dlb.lk/result/12/,120
2026-01-10,2220,kapruka,Kapruka,F,08;19;23;40;05,2220 | 2026-Jan-10 Saturday,dlb,https://www.dlb.lk/result/12/,121
2026-01-11,2221,kapruka,Kapruka,G,23;28;63;66;12,2221 | 2026-Jan-11 Sunday,dlb,https://www.dlb.lk/result/12/,122
