draw_date,draw_id,game,game_name,letter,numbers,raw_text,source,url,draw_sequence
2025-07-10,461,ada_sampatha,Ada Sampatha,C,09;02;03;09;02;09,"0461 Thursday July 10, 2025 9 2 3 9 2 9 3 9 2 C",nlb,https://www.nlb.lk/results/ada-sampatha,29
2025-07-11,462,ada_sampatha,Ada Sampatha,Y,07;03;05;07;03;07,"0462 Friday July 11, 2025 7 3 5 7 3 7 5 7 3 Y",nlb,https://www.nlb.lk/results/ada-sampatha,30
2025-07-12,463,ada_sampatha,Ada Sampatha,N,07;09;09;07;09;01,"0463 Saturday July 12, 2025 7 9 9 7 9 1 9 7 9 N",nlb,https://www.nlb.lk/results/ada-sampatha,31
2025-07-13,464,ada_sampatha,Ada Sampatha,J,02;01;08;02;01;08,"0464 Sunday July 13, 2025 2 1 8 2 1 8 8 2 1 J",nlb,https://www.nlb.lk/results/ada-sampatha,32
2025-07-14,465,ada_sampatha,Ada Sampatha,Y,00;00;00;00;00;00,"0465 Monday July 14, 2025 0 0 0 0 0 0 0 0 0 Y",nlb,https://www.nlb.lk/results/ada-sampatha,33
2025-07-15,466,ada_sampatha,Ada Sampatha,U,08;08;09;08;08;09,"0466 Tuesday July 15, 2025 8 8 9 8 8 9 9 8 8 U",nlb,https://www.nlb.lk/results/ada-sampatha,34
2025-07-16,467,ada_sampatha,Ada Sampatha,L,04;01;05;04;01;09,"0467 Wednesday July 16, 2025 4 1 5 4 1 9 5 4 1 L",nlb,https://www.nlb.lk/results/ada-sampatha,35
2025-07-17,468,ada_sampatha,Ada Sampatha,T,08;02;00;08;02;02,"0468 Thursday July 17, 2025 8 2 0 8 2 2 0 8 2 T",nlb,https://www.nlb.lk/results/ada-sampatha,36
2025-07-18,469,ada_sampatha,Ada Sampatha,X,01;07;04;01;07;09,"0469 Friday July 18, 2025 1 7 4 1 7 9 4 1 7 X",nlb,https://www.nlb.lk/results/ada-sampatha,37
2025-07-19,470,ada_sampatha,Ada Sampatha,X,01;06;03;01;06;04,"0470 Saturday July 19, 2025 1 6 3 1 6 4 3 1 6 X",nlb,https://www.nlb.lk/results/ada-sampatha,38
2025-07-20,471,ada_sampatha,Ada Sampatha,F,03;08;01;03;08;06,"0471 Sunday July 20, 2025 3 8 1 3 8 6 1 3 8 F",nlb,https://www.nlb.lk/results/ada-sampatha,39
2025-07-21,472,ada_sampatha,Ada Sampatha,F,03;09;07;03;09;06,"0472 Monday July 21, 2025 3 9 7 3 9 6 7 3 9 F",nlb,https://www.nlb.lk/results/ada-sampatha,40
2025-07-22,473,ada_sampatha,Ada Sampatha,R,02;05;01;02;05;09,"0473 Tuesday July 22, 2025 2 5 1 2 5 9 1 2 5 R",nlb,https://www.nlb.lk/results/ada-sampatha,41
2025-07-23,474,ada_sampatha,Ada Sampatha,B,05;04;07;05;04;02,"0474 Wednesday July 23, 2025 5 4 7 5 4 2 7 5 4 B",nlb,https://www.nlb.lk/results/ada-sampatha,42
2025-07-24,475,ada_sampatha,Ada Sampatha,O,04;08;07;04;08;09,"0475 Thursday July 24, 2025 4 8 7 4 8 9 7 4 8 O",nlb,https://www.nlb.lk/results/ada-sampatha,43
2025-07-25,476,ada_sampatha,Ada Sampatha,A,02;07;01;02;07;02,"0476 Friday July 25, 2025 2 7 1 2 7 2 1 2 7 A",nlb,https://www.nlb.lk/results/ada-sampatha,44
2025-07-26,477,ada_sampatha,Ada Sampatha,B,01;02;09;01;02;06,"0477 Saturday July 26, 2025 1 2 9 1 2 6 9 1 2 B",nlb,https://www.nlb.lk/results/ada-sampatha,45
2025-07-27,478,ada_sampatha,Ada Sampatha,U,06;09;02;06;09;00,"0478 Sunday July 27, 2025 6 9 2 6 9 0 2 6 9 U",nlb,https://www.nlb.lk/results/ada-sampatha,46
2025-07-28,479,ada_sampatha,Ada Sampatha,R,05;03;03;05;03;05,"0479 Monday July 28, 2025 5 3 3 5 3 5 3 5 3 R",nlb,https://www.nlb.lk/results/ada-sampatha,47
2025-07-29,480,ada_sampatha,Ada Sampatha,V,08;02;06;08;02;05,"0480 Tuesday July 29, 2025 8 2 6 8 2 5 6 8 2 V",nlb,https://www.nlb.lk/results/ada-sampatha,48
2025-07-30,481,ada_sampatha,Ada Sampatha,S,08;00;08;08;00;09,"0481 Wednesday July 30, 2025 8 0 8 8 0 9 8 8 0 S",nlb,https://www.nlb.lk/results/ada-sampatha,49
2025-07-31,482,ada_sampatha,Ada Sampatha,Z,03;09;01;03;09;01,"0482 Thursday July 31, 2025 3 9 1 3 9 1 1 3 9 Z",nlb,https://www.nlb.lk/results/ada-sampatha,50
2025-08-01,483,ada_sampatha,Ada Sampatha,N,02;04;00;02;04;05,"0483 Friday August 01, 2025 2 4 0 2 4 5 0 2 4 N",nlb,https://www.nlb.lk/results/ada-sampatha,51
2025-08-02,484,ada_sampatha,Ada Sampatha,X,08;07;09;08;07;02,"0484 Saturday August 02, 2025 8 7 9 8 7 2 9 8 7 X",nlb,https://www.nlb.lk/results/ada-sampatha,52
2025-08-03,485,ada_sampatha,Ada Sampatha,H,05;04;02;05;04;01,"0485 Sunday August 03, 2025 5 4 2 5 4 1 2 5 4 H",nlb,https://www.nlb.lk/results/ada-sampatha,53
