draw_date,draw_id,game,game_name,letter,numbers,raw_text,source,url
2026-01-11,0187,suba_dawasak,Suba Dawasak,,34;39;45;00;02,"0187 Sunday January 11, 2026 TAURUS 34 39 45 Promotional Draw 0 2 0 4",nlb,https://www.nlb.lk/results/suba-dawasak
2026-01-10,0186,suba_dawasak,Suba Dawasak,,17;45;50;03;09,"0186 Saturday January 10, 2026 CAPRICORN 17 45 50 Promotional Draw 3 9 0 9",nlb,https://www.nlb.lk/results/suba-dawasak
2026-01-09,0185,suba_dawasak,Suba Dawasak,,16;26;29;03;07,"0185 Friday January 09, 2026 CANCER 16 26 29 Promotional Draw 3 7 7 1",nlb,https://www.nlb.lk/results/suba-dawasak
2026-01-08,0184,suba_dawasak,Suba Dawasak,,28;29;62;00;09,"0184 Thursday January 08, 2026 AQUARIUS 28 29 62 Promotional Draw 0 9 7 0",nlb,https://www.nlb.lk/results/suba-dawasak
2026-01-07,0183,suba_dawasak,Suba Dawasak,,13;23;65;00;01,"0183 Wednesday January 07, 2026 SAGITTARIUS 13 23 65 Promotional Draw 0 1 4 7",nlb,https://www.nlb.lk/results/suba-dawasak
2026-01-06,0182,suba_dawasak,Suba Dawasak,,02;26;41;09;09,"0182 Tuesday January 06, 2026 LIBRA 02 26 41 Promotional Draw 9 9 2 4",nlb,https://www.nlb.lk/results/suba-dawasak
2026-01-05,0181,suba_dawasak,Suba Dawasak,,02;25;57;09;09,"0181 Monday January 05, 2026 TAURUS 02 25 57 Promotional Draw 9 9 1 2",nlb,https://www.nlb.lk/results/suba-dawasak
2026-01-04,0180,suba_dawasak,Suba Dawasak,,08;22;28;06;05,"0180 Sunday January 04, 2026 LIBRA 08 22 28 Promotional Draw 6 5 7 7",nlb,https://www.nlb.lk/results/suba-dawasak
2026-01-03,0179,suba_dawasak,Suba Dawasak,,01;14;66;00;08,"0179 Saturday January 03, 2026 PISCES 1 14 66 Promotional Draw 0 8 0 5",nlb,https://www.nlb.lk/results/suba-dawasak
2026-01-02,0178,suba_dawasak,Suba Dawasak,,10;17;46;02;02,"0178 Friday January 02, 2026 CANCER 10 17 46 Promotional Draw 2 2 0 3",nlb,https://www.nlb.lk/results/suba-dawasak
2026-01-01,0177,suba_dawasak,Suba Dawasak,,27;39;46;01;02,"0177 Thursday January 01, 2026 VIRGO 27 39 46 Promotional Draw 1 2 0 1",nlb,https://www.nlb.lk/results/suba-dawasak
2025-12-31,0176,suba_dawasak,Suba Dawasak,,15;33;55;04;02,"0176 Wednesday December 31, 2025 VIRGO 15 33 55 Promotional Draw 4 2 1 6",nlb,https://www.nlb.lk/results/suba-dawasak
2025-12-30,0175,suba_dawasak,Suba Dawasak,,14;41;45;03;04,"0175 Tuesday December 30, 2025 CAPRICORN 14 41 45 Promotional Draw 3 4 8 9",nlb,https://www.nlb.lk/results/suba-dawasak
2025-12-29,0174,suba_dawasak,Suba Dawasak,,04;28;60;07;06,"0174 Monday December 29, 2025 SCORPIO 04 28 60 Promotional Draw 7 6 8 4",nlb,https://www.nlb.lk/results/suba-dawasak
2025-12-28,0173,suba_dawasak,Suba Dawasak,,10;14;53;03;01,"0173 Sunday December 28, 2025 TAURUS 10 14 53 Promotional Draw 3 1 8 9",nlb,https://www.nlb.lk/results/suba-dawasak
2025-12-27,0172,suba_dawasak,Suba Dawasak,,18;37;44;00;03,"0172 Saturday December 27, 2025 GEMINI 18 37 44 Promotional Draw 0 3 4 3",nlb,https://www.nlb.lk/results/suba-dawasak
2025-12-26,0171,suba_dawasak,Suba Dawasak,,12;41;46;02;02,"0171 Friday December 26, 2025 SAGITTARIUS 12 41 46 Promotional Draw 2 2 8 7",nlb,https://www.nlb.lk/results/suba-dawasak
2025-12-25,0170,suba_dawasak,Suba Dawasak,,23;37;65;04;06,"0170 Thursday December 25, 2025 ARIES 23 37 65 Promotional Draw 4 6 3 5",nlb,https://www.nlb.lk/results/suba-dawasak
2025-12-24,0169,suba_dawasak,Suba Dawasak,,32;40;50;08;02,"0169 Wednesday December 24, 2025 PISCES 32 40 50 Promotional Draw 8 2 3 3",nlb,https://www.nlb.lk/results/suba-dawasak
2025-12-23,0168,suba_dawasak,Suba Dawasak,,02;08;14;07;08,"0168 Tuesday December 23, 2025 SAGITTARIUS 02 08 14 Promotional Draw 7 8 2 0",nlb,https://www.nlb.lk/results/suba-dawasak
2025-12-22,0167,suba_dawasak,Suba Dawasak,,24;33;65;01;01,"0167 Monday December 22, 2025 GEMINI 24 33 65 Promotional Draw 1 1 4 8",nlb,https://www.nlb.lk/results/suba-dawasak
2025-12-21,0166,suba_dawasak,Suba Dawasak,,25;31;34;05;01,"0166 Sunday December 21, 2025 SCORPIO 25 31 34 Promotional Draw 5 1 6 2",nlb,https://www.nlb.lk/results/suba-dawasak
2025-12-20,0165,suba_dawasak,Suba Dawasak,,09;17;26;09;01,"0165 Saturday December 20, 2025 CANCER 9 17 26 Promotional Draw 9 1 4 2",nlb,https://www.nlb.lk/results/suba-dawasak
2025-12-19,0164,suba_dawasak,Suba Dawasak,,21;25;41;03;05,"0164 Friday December 19, 2025 SAGITTARIUS 21 25 41 Promotional Draw 3 5 3 0",nlb,https://www.nlb.lk/results/suba-dawasak
2025-12-18,0163,suba_dawasak,Suba Dawasak,,10;25;51;08;03,"0163 Thursday December 18, 2025 SCORPIO 10 25 51 Promotional Draw 8 3 5 2",nlb,https://www.nlb.lk/results/suba-dawasak
2025-12-17,0162,suba_dawasak,Suba Dawasak,,06;27;56;02;09,"0162 Wednesday December 17, 2025 SAGITTARIUS 06 27 56 Promotional Draw 2 9 7 5",nlb,https://www.nlb.lk/results/suba-dawasak
2025-12-16,0161,suba_dawasak,Suba Dawasak,,09;16;32;04;09,"0161 Tuesday December 16, 2025 AQUARIUS 09 16 32 Promotional Draw 4 9 2 1",nlb,https://www.nlb.lk/results/suba-dawasak
2025-12-15,0160,suba_dawasak,Suba Dawasak,,45;53;67;08;01,"0160 Monday December 15, 2025 LIBRA 45 53 67 Promotional Draw 8 1 5 5",nlb,https://www.nlb.lk/results/suba-dawasak
2025-12-14,0159,suba_dawasak,Suba Dawasak,,17;45;51;00;02,"0159 Sunday December 14, 2025 CANCER 17 45 51 Promotional Draw 0 2 0 3",nlb,https://www.nlb.lk/results/suba-dawasak
2025-12-13,0158,suba_dawasak,Suba Dawasak,,17;24;40;06;09,"0158 Saturday December 13, 2025 GEMINI 17 24 40 Promotional Draw 6 9 2 4",nlb,https://www.nlb.lk/results/suba-dawasak
2025-12-12,0157,suba_dawasak,Suba Dawasak,,40;62;67;03;07,"0157 Friday December 12, 2025 ARIES 40 62 67 Promotional Draw 3 7 5 5",nlb,https://www.nlb.lk/results/suba-dawasak
2025-12-11,0156,suba_dawasak,Suba Dawasak,,23;42;51;02;08,"0156 Thursday December 11, 2025 LIBRA 23 42 51 Promotional Draw 2 8 4 2",nlb,https://www.nlb.lk/results/suba-dawasak
2025-12-10,0155,suba_dawasak,Suba Dawasak,,21;31;39;05;01,"0155 Wednesday December 10, 2025 LEO 21 31 39 Promotional Draw 5 1 3 3",nlb,https://www.nlb.lk/results/suba-dawasak
2025-12-09,0154,suba_dawasak,Suba Dawasak,,13;56;64;02;09,"0154 Tuesday December 09, 2025 VIRGO 13 56 64 Promotional Draw 2 9 1 2",nlb,https://www.nlb.lk/results/suba-dawasak
2025-12-08,0153,suba_dawasak,Suba Dawasak,,10;27;55;01;05,"0153 Monday December 08, 2025 CANCER 10 27 55 Promotional Draw 1 5 1 3",nlb,https://www.nlb.lk/results/suba-dawasak
2025-12-07,0152,suba_dawasak,Suba Dawasak,,11;29;65;02;02,"0152 Sunday December 07, 2025 LIBRA 11 29 65 Promotional Draw 2 2 3 1",nlb,https://www.nlb.lk/results/suba-dawasak
2025-12-06,0151,suba_dawasak,Suba Dawasak,,35;37;43;06;01,"0151 Saturday December 06, 2025 CAPRICORN 35 37 43 Promotional Draw 6 1 5 4",nlb,https://www.nlb.lk/results/suba-dawasak
2025-12-05,0150,suba_dawasak,Suba Dawasak,,03;14;33;04;00,"0150 Friday December 05, 2025 LEO 3 14 33 Promotional Draw 4 0 5 1",nlb,https://www.nlb.lk/results/suba-dawasak
2025-12-04,0149,suba_dawasak,Suba Dawasak,,21;38;44;00;08,"0149 Thursday December 04, 2025 CAPRICORN 21 38 44 Promotional Draw 0 8 2 8",nlb,https://www.nlb.lk/results/suba-dawasak
2025-12-03,0148,suba_dawasak,Suba Dawasak,,31;38;41;05;06,"0148 Wednesday December 03, 2025 GEMINI 31 38 41 Promotional Draw 5 6 2 4",nlb,https://www.nlb.lk/results/suba-dawasak
2025-12-02,0147,suba_dawasak,Suba Dawasak,,04;19;60;09;04,"0147 Tuesday December 02, 2025 TAURUS 04 19 60 Promotional Draw 9 4 7 8",nlb,https://www.nlb.lk/results/suba-dawasak
2025-12-01,0146,suba_dawasak,Suba Dawasak,,12;18;28;06;01,"0146 Monday December 01, 2025 VIRGO 12 18 28 Promotional Draw 6 1 9 5",nlb,https://www.nlb.lk/results/suba-dawasak
2025-11-30,0145,suba_dawasak,Suba Dawasak,,26;44;63;09;03,"0145 Sunday November 30, 2025 TAURUS 26 44 63 Promotional Draw 9 3 6 0",nlb,https://www.nlb.lk/results/suba-dawasak
2025-11-29,0144,suba_dawasak,Suba Dawasak,,14;20;44;08;01,"0144 Saturday November 29, 2025 VIRGO 14 20 44 Promotional Draw 8 1 3 2",nlb,https://www.nlb.lk/results/suba-dawasak
2025-11-28,0143,suba_dawasak,Suba Dawasak,,16;22;55;04;02,"0143 Friday November 28, 2025 LIBRA 16 22 55 Promotional Draw 4 2 1 8",nlb,https://www.nlb.lk/results/suba-dawasak
2025-11-27,0142,suba_dawasak,Suba Dawasak,,06;19;46;08;06,"0142 Thursday November 27, 2025 CAPRICORN 06 19 46 Promotional Draw 8 6 4 7",nlb,https://www.nlb.lk/results/suba-dawasak
2025-11-26,0141,suba_dawasak,Suba Dawasak,,02;40;60;09;08,"0141 Wednesday November 26, 2025 GEMINI 2 40 60 Promotional Draw 9 8 4 3",nlb,https://www.nlb.lk/results/suba-dawasak
2025-11-25,0140,suba_dawasak,Suba Dawasak,,14;48;61;06;00,"0140 Tuesday November 25, 2025 VIRGO 14 48 61 Promotional Draw 6 0 9 7",nlb,https://www.nlb.lk/results/suba-dawasak
2025-11-24,0139,suba_dawasak,Suba Dawasak,,02;04;51;00;09,"0139 Monday November 24, 2025 ARIES 02 04 51 Promotional Draw 0 9 2 5",nlb,https://www.nlb.lk/results/suba-dawasak
2025-11-23,0138,suba_dawasak,Suba Dawasak,,12;46;50;03;09,"0138 Sunday November 23, 2025 CAPRICORN 12 46 50 Promotional Draw 3 9 8 7",nlb,https://www.nlb.lk/results/suba-dawasak
2025-11-22,0137,suba_dawasak,Suba Dawasak,,24;34;48;07;01,"0137 Saturday November 22, 2025 PISCES 24 34 48 Promotional Draw 7 1 9 1",nlb,https://www.nlb.lk/results/suba-dawasak
2025-11-21,0136,suba_dawasak,Suba Dawasak,,33;43;52;08;04,"0136 Friday November 21, 2025 AQUARIUS 33 43 52 Promotional Draw 8 4 9 0",nlb,https://www.nlb.lk/results/suba-dawasak
2025-11-20,0135,suba_dawasak,Suba Dawasak,,14;20;28;09;03,"0135 Thursday November 20, 2025 SCORPIO 14 20 28 Promotional Draw 9 3 8 9",nlb,https://www.nlb.lk/results/suba-dawasak
2025-11-19,0134,suba_dawasak,Suba Dawasak,,02;16;24;05;08,"0134 Wednesday November 19, 2025 AQUARIUS 02 16 24 Promotional Draw 5 8 1 6",nlb,https://www.nlb.lk/results/suba-dawasak
2025-11-18,0133,suba_dawasak,Suba Dawasak,,11;51;62;03;02,"0133 Tuesday November 18, 2025 LIBRA 11 51 62 Promotional Draw 3 2 8 6",nlb,https://www.nlb.lk/results/suba-dawasak
2025-11-17,0132,suba_dawasak,Suba Dawasak,,11;24;54;00;00,"0132 Monday November 17, 2025 AQUARIUS 11 24 54 Promotional Draw 0 0 2 0",nlb,https://www.nlb.lk/results/suba-dawasak
2025-11-16,0131,suba_dawasak,Suba Dawasak,,03;26;67;03;07,"0131 Sunday November 16, 2025 PISCES 3 26 67 Promotional Draw 3 7 5 4",nlb,https://www.nlb.lk/results/suba-dawasak
2025-11-15,0130,suba_dawasak,Suba Dawasak,,15;17;44;03;00,"0130 Saturday November 15, 2025 PISCES 15 17 44 Promotional Draw 3 0 2 5",nlb,https://www.nlb.lk/results/suba-dawasak
2025-11-14,0129,suba_dawasak,Suba Dawasak,,01;42;50;05;08,"0129 Friday November 14, 2025 SCORPIO 01 42 50 Promotional Draw 5 8 4 3",nlb,https://www.nlb.lk/results/suba-dawasak
2025-11-13,0128,suba_dawasak,Suba Dawasak,,24;39;48;07;03,"0128 Thursday November 13, 2025 SAGITTARIUS 24 39 48 Promotional Draw 7 3 0 8",nlb,https://www.nlb.lk/results/suba-dawasak
2025-11-12,0127,suba_dawasak,Suba Dawasak,,26;41;48;00;01,"0127 Wednesday November 12, 2025 CAPRICORN 26 41 48 Promotional Draw 0 1 0 1",nlb,https://www.nlb.lk/results/suba-dawasak
