draw_date,draw_id,game,game_name,letter,numbers,raw_text,source,url
2025-11-20,727,supiri_dhana_sampatha,Supiri Dhana Sampatha,J,05;05;01;03;05;01,727 | 2025-Nov-20 Thursday,dlb,https://www.dlb.lk/result/17/
2025-11-19,726,supiri_dhana_sampatha,Supiri Dhana Sampatha,H,00;08;03;07;02;05,726 | 2025-Nov-19 Wednesday,dlb,https://www.dlb.lk/result/17/
2025-11-18,725,supiri_dhana_sampatha,Supiri Dhana Sampatha,X,07;05;03;00;04;02,725 | 2025-Nov-18 Tuesday,dlb,https://www.dlb.lk/result/17/
2025-11-17,724,supiri_dhana_sampatha,Supiri Dhana Sampatha,X,06;06;05;01;00;04,724 | 2025-Nov-17 Monday,dlb,https://www.dlb.lk/result/17/
2025-11-16,723,supiri_dhana_sampatha,Supiri Dhana Sampatha,Z,02;05;06;09;01;03,723 | 2025-Nov-16 Sunday,dlb,https://www.dlb.lk/result/17/
2025-11-15,722,supiri_dhana_sampatha,Supiri Dhana Sampatha,S,06;01;02;03;04;00,722 | 2025-Nov-15 Saturday,dlb,https://www.dlb.lk/result/17/
2025-11-14,721,supiri_dhana_sampatha,Supiri Dhana Sampatha,T,00;07;06;06;09;01,721 | 2025-Nov-14 Friday,dlb,https://www.dlb.lk/result/17/
2025-11-13,720,supiri_dhana_sampatha,Supiri Dhana Sampatha,B,02;04;02;08;00;09,720 | 2025-Nov-13 Thursday,dlb,https://www.dlb.lk/result/17/
2025-11-12,719,supiri_dhana_sampatha,Supiri Dhana Sampatha,M,07;03;03;03;07;03,719 | 2025-Nov-12 Wednesday,dlb,https://www.dlb.lk/result/17/
2025-11-11,718,supiri_dhana_sampatha,Supiri Dhana Sampatha,X,04;02;02;01;01;05,718 | 2025-Nov-11 Tuesday,dlb,https://www.dlb.lk/result/17/
2025-11-10,717,supiri_dhana_sampatha,Supiri Dhana Sampatha,U,04;04;00;05;00;09,717 | 2025-Nov-10 Monday,dlb,https://www.dlb.lk/result/17/
2025-11-09,716,supiri_dhana_sampatha,Supiri Dhana Sampatha,Z,04;08;07;06;07;04,716 | 2025-Nov-09 Sunday,dlb,https://www.dlb.lk/result/17/
