draw_date,draw_id,game,game_name,letter,numbers,raw_text,source,url
2025-08-11,2151,jayoda,Jayoda,X,02;22;30;40,2151 | 2025-Aug-11 Monday,dlb,https://www.dlb.lk/result/6/
2025-08-06,2150,jayoda,Jayoda,C,10;11;32;53,2150 | 2025-Aug-06 Wednesday,dlb,https://www.dlb.lk/result/6/
2025-08-04,2149,jayoda,Jayoda,F,21;49;57;64,2149 | 2025-Aug-04 Monday,dlb,https://www.dlb.lk/result/6/
2025-07-30,2148,jayoda,Jayoda,S,16;26;40;61,2148 | 2025-Jul-30 Wednesday,dlb,https://www.dlb.lk/result/6/
2025-07-28,2147,jayoda,Jayoda,O,08;12;22;45,2147 | 2025-Jul-28 Monday,dlb,https://www.dlb.lk/result/6/
2025-07-23,2146,jayoda,Jayoda,Y,10;31;44;48,2146 | 2025-Jul-23 Wednesday,dlb,https://www.dlb.lk/result/6/
2025-07-21,2145,jayoda,Jayoda,A,12;24;35;48,2145 | 2025-Jul-21 Monday,dlb,https://www.dlb.lk/result/6/
2025-07-16,2144,jayoda,Jayoda,E,05;18;40;57,2144 | 2025-Jul-16 Wednesday,dlb,https://www.dlb.lk/result/6/
2025-07-14,2143,jayoda,Jayoda,C,21;38;41;54,2143 | 2025-Jul-14 Monday,dlb,https://www.dlb.lk/result/6/
2025-07-09,2142,jayoda,Jayoda,G,02;09;34;43,2142 | 2025-Jul-09 Wednesday,dlb,https://www.dlb.lk/result/6/
2025-07-07,2141,jayoda,Jayoda,O,17;21;36;61,2141 | 2025-Jul-07 Monday,dlb,https://www.dlb.lk/result/6/
2025-07-02,2140,jayoda,Jayoda,T,35;36;59;61,2140 | 2025-Jul-02 Wednesday,dlb,https://www.dlb.lk/result/6/
2025-06-30,2139,jayoda,Jayoda,P,25;39;44;64,2139 | 2025-Jun-30 Monday,dlb,https://www.dlb.lk/result/6/
2025-06-25,2138,jayoda,Jayoda,Q,22;26;51;66,2138 | 2025-Jun-25 Wednesday,dlb,https://www.dlb.lk/result/6/
2025-06-23,2137,jayoda,Jayoda,N,06;30;49;62,2137 | 2025-Jun-23 Monday,dlb,https://www.dlb.lk/result/6/
2025-06-18,2136,jayoda,Jayoda,K,08;16;40;43,2136 | 2025-Jun-18 Wednesday,dlb,https://www.dlb.lk/result/6/
2025-06-16,2135,jayoda,Jayoda,N,22;55;63;67,2135 | 2025-Jun-16 Monday,dlb,https://www.dlb.lk/result/6/
2025-06-11,2134,jayoda,Jayoda,N,12;37;54;55,2134 | 2025-Jun-11 Wednesday,dlb,https://www.dlb.lk/result/6/
2025-06-09,2133,jayoda,Jayoda,I,25;27;45;66,2133 | 2025-Jun-09 Monday,dlb,https://www.dlb.lk/result/6/
2025-06-04,2132,jayoda,Jayoda,U,31;33;60;62,2132 | 2025-Jun-04 Wednesday,dlb,https://www.dlb.lk/result/6/
2025-06-02,2131,jayoda,Jayoda,Q,07;18;42;56,2131 | 2025-Jun-02 Monday,dlb,https://www.dlb.lk/result/6/
2025-05-28,2130,jayoda,Jayoda,U,07;30;33;68,2130 | 2025-May-28 Wednesday,dlb,https://www.dlb.lk/result/6/
2025-05-26,2129,jayoda,Jayoda,E,08;21;29;64,2129 | 2025-May-26 Monday,dlb,https://www.dlb.lk/result/6/
2025-05-21,2128,jayoda,Jayoda,M,16;48;51;52,2128 | 2025-May-21 Wednesday,dlb,https://www.dlb.lk/result/6/
2025-05-19,2127,jayoda,Jayoda,R,29;40;65;67,2127 | 2025-May-19 Monday,dlb,https://www.dlb.lk/result/6/
2025-05-14,2126,jayoda,Jayoda,Q,22;24;41;67,2126 | 2025-May-14 Wednesday,dlb,https://www.dlb.lk/result/6/
2025-05-07,2125,jayoda,Jayoda,T,19;57;61;68,2125 | 2025-May-07 Wednesday,dlb,https://www.dlb.lk/result/6/
2025-05-05,2124,jayoda,Jayoda,A,28;44;48;55,2124 | 2025-May-05 Monday,dlb,https://www.dlb.lk/result/6/
2025-04-30,2123,jayoda,Jayoda,Z,07;23;26;28,2123 | 2025-Apr-30 Wednesday,dlb,https://www.dlb.lk/result/6/
2025-04-28,2122,jayoda,Jayoda,X,03;16;32;34,2122 | 2025-Apr-28 Monday,dlb,https://www.dlb.lk/result/6/
2025-04-23,2121,jayoda,Jayoda,T,15;34;35;64,2121 | 2025-Apr-23 Wednesday,dlb,https://www.dlb.lk/result/6/
2025-04-21,2120,jayoda,Jayoda,D,30;52;53;60,2120 | 2025-Apr-21 Monday,dlb,https://www.dlb.lk/result/6/
2025-04-09,2119,jayoda,Jayoda,S,08;39;41;66,2119 | 2025-Apr-09 Wednesday,dlb,https://www.dlb.lk/result/6/
2025-04-07,2118,jayoda,Jayoda,W,02;19;34;59,2118 | 2025-Apr-07 Monday,dlb,https://www.dlb.lk/result/6/
2025-04-02,2117,jayoda,Jayoda,A,05;37;48;57,2117 | 2025-Apr-02 Wednesday,dlb,https://www.dlb.lk/result/6/
2025-03-31,2116,jayoda,Jayoda,Z,15;22;37;51,2116 | 2025-Mar-31 Monday,dlb,https://www.dlb.lk/result/6/
2025-03-26,2115,jayoda,Jayoda,F,20;27;45;67,2115 | 2025-Mar-26 Wednesday,dlb,https://www.dlb.lk/result/6/
2025-03-24,2114,jayoda,Jayoda,Z,48;51;60;63,2114 | 2025-Mar-24 Monday,dlb,https://www.dlb.lk/result/6/
2025-03-19,2113,jayoda,Jayoda,S,13;24;26;30,2113 | 2025-Mar-19 Wednesday,dlb,https://www.dlb.lk/result/6/
2025-03-17,2112,jayoda,Jayoda,O,14;17;33;52,2112 | 2025-Mar-17 Monday,dlb,https://www.dlb.lk/result/6/
2025-03-12,2111,jayoda,Jayoda,C,05;08;30;59,2111 | 2025-Mar-12 Wednesday,dlb,https://www.dlb.lk/result/6/
2025-03-10,2110,jayoda,Jayoda,H,06;11;14;64,2110 | 2025-Mar-10 Monday,dlb,https://www.dlb.lk/result/6/
2025-03-05,2109,jayoda,Jayoda,P,04;15;17;38,2109 | 2025-Mar-05 Wednesday,dlb,https://www.dlb.lk/result/6/
2025-03-03,2108,jayoda,Jayoda,F,04;15;37;54,2108 | 2025-Mar-03 Monday,dlb,https://www.dlb.lk/result/6/
2025-02-26,2107,jayoda,Jayoda,R,04;29;37;57,2107 | 2025-Feb-26 Wednesday,dlb,https://www.dlb.lk/result/6/
2025-02-24,2106,jayoda,Jayoda,M,06;25;36;49,2106 | 2025-Feb-24 Monday,dlb,https://www.dlb.lk/result/6/
2025-02-19,2105,jayoda,Jayoda,W,14;18;49;62,2105 | 2025-Feb-19 Wednesday,dlb,https://www.dlb.lk/result/6/
