draw_date,draw_id,game,game_name,letter,numbers,raw_text,source,url
2025-07-22,1207,handahana,Handahana,,17;34;49;56;07;03,"1207 Tuesday July 22, 2025 TAURUS 17 34 49 56 Dhanayogaya 7 3 4 0 9 Daiwa Ankaya 07",nlb,https://www.nlb.lk/results/handahana
2025-07-21,1206,handahana,Handahana,,04;15;25;26;08;04,"1206 Monday July 21, 2025 SAGITTARIUS 04 15 25 26 Dhanayogaya 8 4 8 0 3 Daiwa Ankaya 04",nlb,https://www.nlb.lk/results/handahana
2025-07-20,1205,handahana,Handahana,,03;12;32;42;01;01,"1205 Sunday July 20, 2025 GEMINI 03 12 32 42 Dhanayogaya 1 1 3 8 5 Daiwa Ankaya 05",nlb,https://www.nlb.lk/results/handahana
2025-07-19,1204,handahana,Handahana,,05;06;21;42;05;08,"1204 Saturday July 19, 2025 CAPRICORN 05 06 21 42 Dhanayogaya 5 8 9 1 8 Daiwa Ankaya 29",nlb,https://www.nlb.lk/results/handahana
2025-07-18,1203,handahana,Handahana,,01;17;45;50;09;08,"1203 Friday July 18, 2025 PISCES 1 17 45 50 Dhanayogaya 9 8 3 7 3 Daiwa Ankaya 6",nlb,https://www.nlb.lk/results/handahana
2025-07-17,1202,handahana,Handahana,,06;10;22;43;00;01,"1202 Thursday July 17, 2025 TAURUS 6 10 22 43 Dhanayogaya 0 1 2 6 9 Daiwa Ankaya 14",nlb,https://www.nlb.lk/results/handahana
2025-07-16,1201,handahana,Handahana,,19;23;50;57;00;04,"1201 Wednesday July 16, 2025 CANCER 19 23 50 57 Dhanayogaya 0 4 5 7 0 Daiwa Ankaya 38",nlb,https://www.nlb.lk/results/handahana
2025-07-15,1200,handahana,Handahana,,23;33;55;62;01;03,"1200 Tuesday July 15, 2025 ARIES 23 33 55 62 Dhanayogaya 1 3 3 6 6 Daiwa Ankaya 08",nlb,https://www.nlb.lk/results/handahana
2025-07-14,1199,handahana,Handahana,,13;43;46;53;05;02,"1199 Monday July 14, 2025 SAGITTARIUS 13 43 46 53 Dhanayogaya 5 2 4 1 5 Daiwa Ankaya 10",nlb,https://www.nlb.lk/results/handahana
2025-07-13,1198,handahana,Handahana,,10;20;34;42;01;06,"1198 Sunday July 13, 2025 TAURUS 10 20 34 42 Dhanayogaya 1 6 7 6 7 Daiwa Ankaya 48",nlb,https://www.nlb.lk/results/handahana
2025-07-12,1197,handahana,Handahana,,25;48;58;61;08;07,"1197 Saturday July 12, 2025 TAURUS 25 48 58 61 Dhanayogaya 8 7 0 8 5 Daiwa Ankaya 38",nlb,https://www.nlb.lk/results/handahana
2025-07-11,1196,handahana,Handahana,,20;35;49;54;08;05,"1196 Friday July 11, 2025 CAPRICORN 20 35 49 54 Dhanayogaya 8 5 1 8 6 Daiwa Ankaya 10",nlb,https://www.nlb.lk/results/handahana
2025-07-10,1195,handahana,Handahana,,49;51;59;62;00;04,"1195 Thursday July 10, 2025 TAURUS 49 51 59 62 Dhanayogaya 0 4 1 4 5 Daiwa Ankaya 25",nlb,https://www.nlb.lk/results/handahana
2025-07-09,1194,handahana,Handahana,,02;09;18;60;07;09,"1194 Wednesday July 09, 2025 ARIES 02 09 18 60 Dhanayogaya 7 9 2 2 3 Daiwa Ankaya 02",nlb,https://www.nlb.lk/results/handahana
2025-07-08,1193,handahana,Handahana,,33;40;42;62;05;04,"1193 Tuesday July 08, 2025 SCORPIO 33 40 42 62 Dhanayogaya 5 4 5 6 1 Daiwa Ankaya 28",nlb,https://www.nlb.lk/results/handahana
2025-07-07,1192,handahana,Handahana,,02;33;36;44;06;06,"1192 Monday July 07, 2025 SCORPIO 2 33 36 44 Dhanayogaya 6 6 4 4 3 Daiwa Ankaya 21",nlb,https://www.nlb.lk/results/handahana
2025-07-06,1191,handahana,Handahana,,04;23;33;53;06;04,"1191 Sunday July 06, 2025 CAPRICORN 04 23 33 53 Dhanayogaya 6 4 0 5 8 Daiwa Ankaya 19",nlb,https://www.nlb.lk/results/handahana
2025-07-05,1190,handahana,Handahana,,02;03;08;12;04;07,"1190 Saturday July 05, 2025 LEO 02 03 08 12 Dhanayogaya 4 7 0 7 4 Daiwa Ankaya 36",nlb,https://www.nlb.lk/results/handahana
2025-07-04,1189,handahana,Handahana,,21;27;38;53;03;02,"1189 Friday July 04, 2025 AQUARIUS 21 27 38 53 Dhanayogaya 3 2 6 7 6 Daiwa Ankaya 35",nlb,https://www.nlb.lk/results/handahana
2025-07-03,1188,handahana,Handahana,,04;07;10;39;07;09,"1188 Thursday July 03, 2025 CAPRICORN 04 07 10 39 Dhanayogaya 7 9 5 5 8 Daiwa Ankaya 41",nlb,https://www.nlb.lk/results/handahana
2025-07-02,1187,handahana,Handahana,,17;22;37;39;00;02,"1187 Wednesday July 02, 2025 CANCER 17 22 37 39 Dhanayogaya 0 2 1 3 1 Daiwa Ankaya 37",nlb,https://www.nlb.lk/results/handahana
2025-07-01,1186,handahana,Handahana,,05;06;37;46;09;05,"1186 Tuesday July 01, 2025 TAURUS 05 06 37 46 Dhanayogaya 9 5 4 7 8 Daiwa Ankaya 22",nlb,https://www.nlb.lk/results/handahana
2025-06-30,1185,handahana,Handahana,,02;14;30;60;04;05,"1185 Monday June 30, 2025 SAGITTARIUS 2 14 30 60 Dhanayogaya 4 5 5 7 5 Daiwa Ankaya 29",nlb,https://www.nlb.lk/results/handahana
2025-06-29,1184,handahana,Handahana,,22;25;28;29;01;00,"1184 Sunday June 29, 2025 GEMINI 22 25 28 29 Dhanayogaya 1 0 8 0 6 Daiwa Ankaya 28",nlb,https://www.nlb.lk/results/handahana
2025-06-28,1183,handahana,Handahana,,16;27;49;60;06;08,"1183 Saturday June 28, 2025 AQUARIUS 16 27 49 60 Dhanayogaya 6 8 8 6 5 Daiwa Ankaya 13",nlb,https://www.nlb.lk/results/handahana
2025-06-27,1182,handahana,Handahana,,12;25;35;51;02;00,"1182 Friday June 27, 2025 CANCER 12 25 35 51 Dhanayogaya 2 0 0 5 2 Daiwa Ankaya 06",nlb,https://www.nlb.lk/results/handahana
2025-06-26,1181,handahana,Handahana,,30;47;57;60;09;03,"1181 Thursday June 26, 2025 PISCES 30 47 57 60 Dhanayogaya 9 3 2 1 0 Daiwa Ankaya 33",nlb,https://www.nlb.lk/results/handahana
2025-06-25,1180,handahana,Handahana,,05;26;30;53;06;03,"1180 Wednesday June 25, 2025 PISCES 05 26 30 53 Dhanayogaya 6 3 6 3 0 Daiwa Ankaya 45",nlb,https://www.nlb.lk/results/handahana
2025-06-24,1179,handahana,Handahana,,27;51;56;62;04;02,"1179 Tuesday June 24, 2025 AQUARIUS 27 51 56 62 Dhanayogaya 4 2 0 4 9 Daiwa Ankaya 49",nlb,https://www.nlb.lk/results/handahana
2025-06-23,1178,handahana,Handahana,,14;31;33;45;02;05,"1178 Monday June 23, 2025 ARIES 14 31 33 45 Dhanayogaya 2 5 7 3 7 Daiwa Ankaya 32",nlb,https://www.nlb.lk/results/handahana
